date,variable,wavelength_nm,value
2025-07-20,Albedo,910.0,0.6429875883824046
2025-07-20,Albedo,913.3333333333334,0.6443588828140161
2025-07-20,Albedo,916.6666666666667,0.6429930483807231
2025-07-20,Albedo,920.0,0.6458549735912471
2025-07-20,Albedo,923.3333333333334,0.6439612926132995
2025-07-20,Albedo,926.6666666666667,0.6445360969217475
2025-07-20,Albedo,930.0,0.6477812753244294
2025-07-20,Albedo,933.3333333333334,0.6451755564174965
2025-07-20,Albedo,936.6666666666667,0.6386839101898061
2025-07-20,Albedo,940.0,0.6319862777491261
2025-07-20,Albedo,943.3333333333334,0.631777158489187
2025-07-20,Albedo,946.6666666666667,0.6268753496438746
2025-07-20,Albedo,950.0,0.6318630925729727
2025-07-20,Transmittance,320.0,0.06991740200186408
2025-07-20,Transmittance,323.3333333333333,0.07218570669665178
2025-07-20,Transmittance,326.6666666666667,0.0734630262327589
2025-07-20,Transmittance,330.0,0.07617201308339369
2025-07-20,Transmittance,333.3333333333333,0.07905241526768243
2025-07-20,Transmittance,336.6666666666667,0.08084047444383842
2025-07-20,Transmittance,340.0,0.08431339397124395
2025-07-20,Transmittance,343.3333333333333,0.0868525476096664
2025-07-20,Transmittance,346.6666666666667,0.08898184932741386
2025-07-20,Transmittance,350.0,0.09128014200884353
2025-07-20,Transmittance,353.3333333333333,0.09339872449351613
2025-07-20,Transmittance,356.6666666666667,0.09582260253878656
2025-07-20,Transmittance,360.0,0.09754614289597695
2025-07-20,Transmittance,363.3333333333333,0.09914476323848333
2025-07-20,Transmittance,366.6666666666667,0.10126191417634542
2025-07-20,Transmittance,370.0,0.10235273956954591
2025-07-20,Transmittance,373.3333333333333,0.10417381724078092
2025-07-20,Transmittance,376.6666666666667,0.1063860697958746
2025-07-20,Transmittance,380.0,0.10842801707230149
2025-07-20,Transmittance,383.3333333333333,0.1094746096695385
2025-07-20,Transmittance,386.6666666666667,0.11151773529837107
2025-07-20,Transmittance,390.0,0.11284435183769599
2025-07-20,Transmittance,393.33333333333337,0.11325421993120798
2025-07-20,Transmittance,396.6666666666667,0.114638418320538
2025-07-20,Transmittance,400.0,0.11575893972097599
2025-07-20,Transmittance,403.33333333333337,0.11645177100846829
2025-07-20,Transmittance,406.6666666666667,0.11656164978856202
2025-07-20,Transmittance,410.0,0.11691107505106052
2025-07-20,Transmittance,413.33333333333337,0.11755974163592663
2025-07-20,Transmittance,416.6666666666667,0.11798582708052789
2025-07-20,Transmittance,420.0,0.11847837338653448
2025-07-20,Transmittance,423.33333333333337,0.1191011066948523
2025-07-20,Transmittance,426.6666666666667,0.11939214661713136
2025-07-20,Transmittance,430.0,0.11924638733352909
2025-07-20,Transmittance,433.33333333333337,0.11962766497349023
2025-07-20,Transmittance,436.6666666666667,0.1201505832521086
2025-07-20,Transmittance,440.0,0.120695825385058
2025-07-20,Transmittance,443.33333333333337,0.12142955453223127
2025-07-20,Transmittance,446.6666666666667,0.12213023741169614
2025-07-20,Transmittance,450.0,0.12283781569611166
2025-07-20,Transmittance,453.33333333333337,0.12333574131704769
2025-07-20,Transmittance,456.6666666666667,0.12348364081369141
2025-07-20,Transmittance,460.0,0.12377662639703581
2025-07-20,Transmittance,463.33333333333337,0.12411909663276897
2025-07-20,Transmittance,466.6666666666667,0.12434485394472264
2025-07-20,Transmittance,470.0,0.12479949123911667
